variant,variant_type,w_coverage,w_continuity,w_stability,w_plausibility,w_temporal_consistency,threshold_A,threshold_B,threshold_C,grade_exact_agreement,grade_adjacent_agreement,quadratic_weighted_kappa,score_spearman_vs_base,scenario_rank_spearman_vs_base,top_failure_same_as_base,bottom_failure_same_as_base,exact_failure_order_same_as_base,failure_order
random_weight_threshold_0580,random_weight_threshold,0.4427276534456716,0.2078829074836257,0.1188619643658178,0.0808123770531177,0.1497150976517669,85.76425862500761,74.49549874365864,61.27009644941779,0.7876106194690266,1.0,0.8994512828118049,0.9922649544214518,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0581,random_weight_threshold,0.2609326541525877,0.2387887349782017,0.1342210566955576,0.1463558140494831,0.2197017401241696,86.18703331683132,72.23312486752216,65.93467218792274,0.6902654867256637,1.0,0.8635877625633774,0.9929802382061348,0.8285714285714287,False,True,False,spike_noise > gaussian_noise > stuck_sensor > outage_block > time_shift > random_missing
random_weight_threshold_0582,random_weight_threshold,0.2919797269307448,0.2073798187834262,0.2257778727292841,0.0966248936311213,0.1782376879254235,84.46053003878339,77.17368355950396,60.81768633458993,0.9026548672566372,1.0,0.953398567840138,0.9995924545877972,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0583,random_weight_threshold,0.4131063955967874,0.2277310008097741,0.1009026285822946,0.0553742431263248,0.202885731884819,85.45605905087217,75.43436526603162,59.57038432898444,0.7345132743362832,1.0,0.8772628530050688,0.9812529110386587,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0584,random_weight_threshold,0.3516755095326633,0.2051413599703674,0.1976075402299296,0.0922605796509846,0.1533150106160549,82.50926156207927,76.85993362505177,57.20868856287264,0.8672566371681416,1.0,0.939686154503078,0.9999168274668976,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0585,random_weight_threshold,0.3283684240960993,0.2724084902522809,0.1766057877912891,0.0662698810559408,0.1563474168043897,80.0,77.0,56.743056362901136,0.7787610619469026,1.0,0.9088150802104517,0.9964318983298958,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0586,random_weight_threshold,0.4080031501507233,0.1858579525242349,0.1848150151733785,0.1212857745238142,0.1000381076278489,86.56953675885923,72.49462921977,61.811936092480494,0.8495575221238938,1.0,0.926648592920692,0.9990767848825604,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0587,random_weight_threshold,0.409053652541795,0.2092337024996639,0.2215400733713341,0.0584840220577593,0.1016885495294475,86.04434602622476,77.65970858543497,59.888747213508495,0.8849557522123894,1.0,0.940379073826048,0.9984114046177393,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0588,random_weight_threshold,0.2925885944815527,0.2259472387823658,0.2313576072183912,0.1532929212133535,0.0968136383043366,87.66773384405857,78.26702331738163,63.68894919854253,0.7256637168141593,1.0,0.8636699747032497,0.9947684476678422,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0589,random_weight_threshold,0.4520301753651433,0.1441005983836424,0.142660785044595,0.0616303260518142,0.199578115154805,84.68791348464494,75.23648453085475,58.852491894373294,0.584070796460177,1.0,0.819052161766209,0.995442145185974,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0590,random_weight_threshold,0.3170715958715082,0.2251082851874398,0.1993361770570597,0.0999250080998431,0.1585589337841492,84.31443129642139,75.12875762379944,60.372598487546846,0.9646017699115044,1.0,0.9832617390016294,0.9996174063477276,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0591,random_weight_threshold,0.2974933072706505,0.18406401431729,0.2156420517604819,0.129345694655898,0.1734549319956796,85.31618106170873,75.5456709056283,59.693984830255424,0.9823008849557522,1.0,0.9913608562691132,0.9989686605895272,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0592,random_weight_threshold,0.3786488166268443,0.2069991663796754,0.1573928093193707,0.1005860648588751,0.1563731428152344,84.6854584561758,74.75338399454904,58.21729683252216,0.8053097345132744,1.0,0.909250200773892,0.9972719409142324,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0593,random_weight_threshold,0.3557248563443044,0.1459125843104529,0.2260230687540314,0.1159603884499384,0.1563791021412726,87.150695191312,78.37616368682781,57.476889458445584,0.8672566371681416,1.0,0.9297001368669902,0.99500964801384,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0594,random_weight_threshold,0.4560078361929345,0.1456529470676488,0.1815212790127778,0.0751532538723406,0.1416646838542982,84.06558585627894,72.50915258746566,55.22618101900066,0.5929203539823009,1.0,0.8096110175078749,0.9984862598975316,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0595,random_weight_threshold,0.3860474869599457,0.1575195698024562,0.2598456103410952,0.0837045908872984,0.1128827420092044,83.66505602582154,71.72965490572041,59.31076929366351,0.8761061946902655,1.0,0.9424727272727272,0.9873577749683944,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0596,random_weight_threshold,0.3032674614113411,0.1659881441992026,0.2729757381631136,0.1184743881025236,0.139294268123819,87.14217126378081,77.06902058360444,53.92539759295922,0.7876106194690266,1.0,0.8788961328927392,0.9869918158227428,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0597,random_weight_threshold,0.3588567494328782,0.1815071892542036,0.2709922516435298,0.054676721354445,0.1339670883149432,86.78724486897507,74.21810789706007,50.65270789152736,0.7699115044247787,1.0,0.8640444238778343,0.9903852551733316,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0598,random_weight_threshold,0.3800444961788887,0.2068030783773809,0.161922250225162,0.1057308922890974,0.145499282929471,84.08866634230843,76.86018337333059,60.0038206373349,0.9026548672566372,1.0,0.9558170120499058,0.9978541486459512,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0599,random_weight_threshold,0.3318282184744029,0.139161248619272,0.2323401545724666,0.1160809839829449,0.1805893943509132,85.91398939511386,79.56332553471125,56.42255662602594,0.8495575221238938,1.0,0.9219835113511756,0.9944024885221904,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0600,random_weight_threshold,0.3536890600836742,0.183165041871148,0.259186791901389,0.0682508186010372,0.1357082875427515,88.64562522594964,75.16756319099832,57.598471760202486,0.8407079646017699,1.0,0.9124709527498064,0.9934709561514408,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0601,random_weight_threshold,0.3117424646414992,0.1832961826452352,0.2274025048215295,0.127703821340149,0.1498550265515868,86.35023044934113,75.2347399799694,59.05357040438688,0.9292035398230089,1.0,0.9634658907209828,0.99750482400692,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0602,random_weight_threshold,0.3332202953560191,0.217045772823487,0.2338905830507256,0.0949426835614747,0.1209006652082934,83.82568894795297,74.1634367903442,55.5898992554349,0.9823008849557522,1.0,0.9912855710650113,0.9979290039257436,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0603,random_weight_threshold,0.3379582000200637,0.1490477881539038,0.2858324225229191,0.1041557981468121,0.1230057911563012,84.81323449897626,74.11906760014986,61.02659664178295,0.8849557522123894,1.0,0.9438777459407832,0.977110918890146,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0604,random_weight_threshold,0.3309941636245877,0.2617789324838345,0.1657835889668242,0.0756868213028359,0.1657564936219175,82.55599677445899,75.1677698306378,53.80074088289432,0.9292035398230089,1.0,0.9672890432768853,0.9962073324905184,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0605,random_weight_threshold,0.2885378702800659,0.2392546909160427,0.2379609210968163,0.0880413464191453,0.1462051712879297,84.9327909805909,70.59586738508682,58.87190506263077,0.8849557522123894,1.0,0.94305980851971,0.9986359704571164,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0606,random_weight_threshold,0.3141570282161816,0.201496932715982,0.2394259364254061,0.0565696389781305,0.1883504636642997,82.47096525389661,76.98681390247202,63.91491661097465,0.7522123893805309,1.0,0.8961601575319987,0.99875241200346,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0607,random_weight_threshold,0.3038726519317389,0.2100965093557912,0.1749258880889768,0.0751299497628764,0.2359750008606164,85.97890715430788,76.61009657448515,59.52611460463132,0.9203539823008848,1.0,0.9612586187192868,0.9968394437420988,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0608,random_weight_threshold,0.3199449435596915,0.2331593928007855,0.1881312170566954,0.1066231058433163,0.1521413407395113,80.0,74.54055436462971,61.21954221639463,0.7168141592920354,1.0,0.8918530924751764,0.9988272672832526,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0609,random_weight_threshold,0.3276746012536342,0.2109564906305297,0.1750380159328869,0.1130251632723727,0.1733057289105765,87.07716443496876,73.705132895904,56.60199492079633,0.831858407079646,1.0,0.9115040600140144,0.9985361634173932,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0610,random_weight_threshold,0.3370804556793405,0.2575289369698929,0.2033018549815624,0.1107583695415733,0.0913303828276308,82.63580036759939,76.97208484327034,59.78552199129148,0.8938053097345132,1.0,0.9509619557355706,0.9968311264887886,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0611,random_weight_threshold,0.2659677814657493,0.2034941995825674,0.2931099524032112,0.0693707999882352,0.1680572665602366,85.47812723684072,76.67306735074534,61.18661351090665,0.6902654867256637,1.0,0.8443464914006849,0.9919322642890412,0.8285714285714287,False,True,False,spike_noise > gaussian_noise > stuck_sensor > outage_block > time_shift > random_missing
random_weight_threshold_0612,random_weight_threshold,0.3104986705781497,0.2319754356926254,0.1836985379576267,0.0924321136956935,0.1813952420759045,80.39578947208605,77.39578947208605,61.05892788042341,0.7079646017699115,1.0,0.8863767939303452,0.9983365493379468,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0613,random_weight_threshold,0.294329501585913,0.2143566679318001,0.2350108530322695,0.1054169957873616,0.1508859816626557,84.10312143365107,75.46201065275052,60.06987435123632,0.911504424778761,1.0,0.9576588729016786,0.9985943841905648,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0614,random_weight_threshold,0.328909525750876,0.2441639578507384,0.2056117221583402,0.1054766970724647,0.1158380971675805,88.23738853477468,75.73321261321426,62.663828666545164,0.7610619469026548,1.0,0.8794214124807335,0.9983282320846364,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0615,random_weight_threshold,0.2823002621306411,0.1700296497209858,0.3086232409980184,0.1211185093310717,0.1179283378192827,83.37270932351872,72.24334859849455,55.22211092559875,0.8761061946902655,1.0,0.9386774168540196,0.9750815090824408,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0616,random_weight_threshold,0.3285072026057186,0.1573307374001475,0.2355566508658711,0.1741220119740178,0.1044833971542447,83.67838311949897,76.0094805577778,58.20913338562247,0.8230088495575221,1.0,0.916629777187546,0.9887218045112784,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0617,random_weight_threshold,0.3141195185713682,0.3178560322111304,0.1878543132804112,0.0782218666864496,0.1019482692506404,85.01260067775165,73.47923946731422,58.12380281111327,0.7964601769911505,1.0,0.9018986147284188,0.994202874442744,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0618,random_weight_threshold,0.3264493242916799,0.2169449097184975,0.1636557470810183,0.1392780880040384,0.1536719309047658,85.48304735255613,73.67764723913537,57.579463534854426,0.8584070796460177,1.0,0.92970997589612,0.9978375141393308,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0619,random_weight_threshold,0.3870916787335662,0.16363778088169,0.1667131607160621,0.0985205968876105,0.1840367827810709,84.05248459202502,72.33420358693783,56.55343175611639,0.6548672566371682,1.0,0.8392954818947599,0.998502894404152,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
